TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionID_bin,AccountID_bin,TransactionID_bin_enc,AccountID_bin_enc,Target
36.0,399.0,0.04058159835318028,2190.0,1.0,25.000000000000004,243.99999999999997,396.0,27.0,1.0,0.12903225806451613,3.0,0.46551724137931033,0.0,0.05373220208190774,354.0,0,3,0,3,2
37.0,200.0,0.3382338379758709,439.0,1.0,38.0,433.0,516.0,73.0,0.0,0.9193548387096775,2.0,0.4379310344827586,0.0,0.3209446424418253,291.0,0,1,0,1,0
38.0,473.0,0.4143367120931808,1904.0,1.0,22.999999999999996,76.0,449.0,47.0,0.0,0.7741935483870968,0.0,0.27586206896551724,0.25,0.5252246123814761,293.0,0,3,0,3,2
39.0,400.0,0.17477655887641036,161.0,1.0,28.000000000000004,37.0,448.0,39.0,2.0,0.5967741935483871,2.0,0.7103448275862069,0.0,0.061716478206919,69.0,0,3,0,3,2
40.0,416.0,0.17104515725564792,1393.0,1.0,35.0,540.0,481.0,13.0,0.0,0.7258064516129032,2.0,0.3758620689655172,0.0,0.28382629527705666,68.0,0,3,0,3,2
41.0,475.0,0.017593871329181544,53.0,1.0,30.0,607.0,25.0,45.0,2.0,0.32258064516129037,0.0,0.031034482758620682,0.0,0.9486776000656059,321.0,0,3,0,3,2
42.0,118.0,0.12567944341662976,735.0,0.0,5.0,193.0,487.0,43.0,2.0,0.6290322580645161,0.0,0.36551724137931035,0.0,0.8910399724670863,160.0,0,0,0,0,0
43.0,115.0,0.028694270005472023,684.0,1.0,40.0,192.0,219.0,8.0,0.0,0.016129032258064557,3.0,0.36896551724137927,0.0,0.009446962170475522,100.0,0,0,0,0,0
44.0,10.0,0.1584542825129635,1357.9999999999998,1.0,21.0,665.0,522.0,4.0,1.0,0.14516129032258068,3.0,0.07931034482758621,0.0,0.05158119319151912,210.0,0,0,0,0,0
2484.0,396.0,0.22670349428042838,1854.0,1.0,6.0,288.0,286.0,50.0,1.0,0.903225806451613,2.0,0.27586206896551724,0.0,0.3073274117851088,288.0,3,3,3,3,1
45.0,278.0,0.08558772181254397,2359.0,1.0,3.0,101.0,43.0,69.0,1.0,0.12903225806451613,3.0,0.22413793103448276,0.0,0.09464573555765579,249.99999999999997,0,2,0,2,2
46.0,434.0,0.2657737707481043,1869.0,1.0,28.000000000000004,381.99999999999994,245.0,89.0,2.0,0.016129032258064557,3.0,0.3275862068965517,0.0,0.04573918748327928,311.0,0,3,0,3,2
47.0,292.0,0.3265706021835995,2233.0,1.0,10.0,276.0,573.0,22.0,2.0,0.12903225806451613,3.0,0.4413793103448276,0.0,0.011041397510476086,61.0,0,2,0,2,2
48.0,466.0,0.01133491414128254,578.0,0.0,34.0,681.0,76.0,54.0,2.0,0.3709677419354839,1.0,0.5689655172413793,0.0,0.08293752529115922,8.0,0,3,0,3,2
49.0,157.0,0.2215285196862704,284.0,0.0,18.0,641.0,109.0,39.0,2.0,0.8225806451612903,2.0,0.38275862068965516,0.0,0.2558551134186656,44.0,0,1,0,1,0
50.0,477.0,0.22112202621361754,355.0,1.0,29.0,580.0,231.0,14.000000000000002,2.0,0.532258064516129,1.0,0.8758620689655173,0.0,0.34164743082153753,360.0,0,3,0,3,2
51.0,113.0,0.044385960340829145,1033.0,1.0,41.0,229.00000000000003,278.0,77.0,1.0,0.7903225806451613,0.0,0.46551724137931033,0.0,0.9950869612562968,22.0,0,0,0,0,0
52.0,53.0,0.08819866065612214,1666.0,1.0,36.0,427.0,427.0,35.0,1.0,0.16129032258064518,3.0,0.4551724137931034,0.0,0.05496029372026398,155.0,0,0,0,0,0
53.0,414.0,0.05439195351382338,603.0,1.0,29.0,622.0,245.0,94.0,0.0,0.7096774193548387,2.0,0.27586206896551724,0.0,0.29418609184539085,258.0,0,3,0,3,2
54.0,369.0,0.16504156135185136,1415.0,1.0,22.999999999999996,12.0,539.0,51.0,1.0,0.11290322580645162,3.0,0.2517241379310345,0.0,0.08219408284341866,172.0,0,2,0,2,2
55.0,267.0,0.03141464939937984,2366.0,0.0,8.0,447.0,0.0,94.0,1.0,0.6290322580645161,2.0,0.14482758620689656,0.0,0.23080863146092492,214.0,0,2,0,2,2
56.0,451.0,0.15233082314928212,446.0,0.0,9.0,301.0,293.0,74.0,1.0,0.8064516129032258,2.0,0.17586206896551726,0.0,0.3049807955237505,86.0,0,3,0,3,2
57.0,141.0,0.20129765223962268,1054.0,1.0,16.0,143.0,246.0,63.0,1.0,0.4838709677419355,1.0,0.06206896551724138,0.0,0.3716782036924756,46.00000000000001,0,1,0,1,0
58.0,422.0,0.058269275868358644,1833.0,1.0,18.0,87.0,290.0,63.0,1.0,0.08064516129032262,3.0,0.1413793103448276,0.0,0.055727935018021424,313.0,0,3,0,3,2
59.00000000000001,433.0,0.2961461291919639,1864.0,1.0,16.0,227.0,375.0,93.0,0.0,0.4516129032258065,1.0,0.489655172413793,0.0,0.3628926767557946,360.0,0,3,0,3,2
60.0,1.0,0.13744169684967558,885.0,1.0,9.0,277.0,510.0,86.0,1.0,0.9838709677419355,2.0,0.7482758620689656,0.25,0.2738348589812016,279.0,0,0,0,0,0
61.00000000000001,420.0,0.1820778070198296,2091.0,1.0,19.0,499.0,565.0,96.0,2.0,0.4838709677419355,1.0,0.7448275862068966,0.0,0.4403095032917158,106.0,0,3,0,3,2
62.0,321.0,0.31328139250071657,984.0,0.0,30.0,531.0,77.0,0.0,1.0,0.6129032258064516,1.0,0.32413793103448274,0.0,0.5617521042916662,98.00000000000001,0,2,0,2,2
63.00000000000001,429.0,0.0028715115824582424,2057.0,1.0,5.0,446.0,156.0,70.0,2.0,0.5161290322580645,0.0,0.393103448275862,0.0,0.9334619009272195,308.0,0,3,0,3,2
64.0,238.0,0.10478672121322667,602.0,0.0,26.0,96.0,126.0,2.0,1.0,0.3870967741935484,1.0,0.6068965517241379,0.0,0.16695996569140822,317.0,0,1,0,1,0
65.0,315.0,0.1553847356489564,756.0,1.0,16.0,420.00000000000006,570.0,4.0,1.0,0.6129032258064516,2.0,0.7413793103448276,0.0,0.1958426375671014,229.00000000000003,0,2,0,2,2
66.0,455.0,0.2714125648174688,721.0,1.0,0.0,295.0,88.0,62.0,1.0,0.11290322580645162,3.0,0.4068965517241379,0.0,0.12436662871032231,346.0,0,3,0,3,2
67.0,456.0,0.06098444380748886,259.0,0.0,2.0,126.0,439.0,56.00000000000001,2.0,0.6774193548387097,1.0,0.020689655172413793,0.0,0.2396035690615014,48.0,0,3,0,3,2
68.0,390.0,0.09842353492977564,2123.0,0.0,16.0,664.0,78.0,39.0,3.0,0.22580645161290325,1.0,0.32068965517241377,0.0,0.05886773580771057,139.0,0,3,0,3,2
69.0,215.0,0.06946348073064595,1300.0,1.0,1.0,195.99999999999997,421.0,90.0,0.0,0.4193548387096775,1.0,0.7241379310344828,0.0,0.25173727577412797,235.0,0,1,0,1,0
70.0,51.0,0.07449774604580868,92.0,1.0,9.0,395.0,500.00000000000006,65.0,2.0,0.27419354838709675,1.0,0.43103448275862066,0.0,0.4217032763898542,182.99999999999997,0,0,0,0,0
71.0,278.0,0.012773275659900461,1222.0,1.0,4.0,176.00000000000003,565.0,69.0,0.0,0.7096774193548387,2.0,0.15517241379310343,0.0,0.38750156284239695,351.0,0,2,0,2,2
72.0,108.0,0.12177085233342885,1976.0000000000002,0.0,17.0,286.0,150.0,45.0,2.0,0.12903225806451613,3.0,0.9310344827586207,0.0,0.4326465341197063,142.0,0,0,0,0,0
74.0,235.0,0.12083279047346066,2461.0,1.0,43.0,72.0,160.0,65.0,0.0,0.30645161290322587,1.0,0.1413793103448276,0.0,0.44288063110600845,174.0,0,1,0,1,0
75.0,6.0,0.11001381035516064,1075.0,1.0,18.0,69.0,483.0,58.99999999999999,2.0,0.06451612903225812,3.0,0.35517241379310344,0.0,0.035822364308309484,118.99999999999999,0,0,0,0,0
76.0,21.0,0.04756494775516586,499.0,1.0,25.000000000000004,351.0,581.0,94.0,1.0,0.4193548387096775,0.0,0.20344827586206898,0.0,0.979703886738627,312.0,0,0,0,0,0
77.0,459.0,0.0625530916955468,2391.0,1.0,24.0,544.0,186.0,44.0,1.0,0.016129032258064557,3.0,0.23103448275862065,0.0,0.08477260475077203,26.999999999999996,0,3,0,3,2
78.0,13.0,0.0906741016754827,1298.0,1.0,39.0,360.0,87.0,31.0,2.0,0.5161290322580645,0.0,0.19655172413793104,0.0,0.7008988528400713,246.0,0,0,0,0,0
79.0,401.0,0.09560413789509341,1125.0,1.0,10.0,471.0,555.0,73.0,0.0,0.32258064516129037,1.0,0.3172413793103448,0.0,0.030333930686427268,208.0,0,3,0,3,2
80.0,440.0,0.17986293873934908,2485.0,0.0,30.999999999999996,95.0,88.0,80.0,3.0,0.6451612903225806,1.0,0.24137931034482757,0.0,0.42688855219624733,113.0,0,3,0,3,2
81.0,232.0,0.48064726268337804,145.0,1.0,11.0,200.99999999999997,328.0,3.0,0.0,0.7258064516129032,2.0,0.2655172413793103,0.0,0.3101882536093257,283.0,0,1,0,1,0
82.0,218.0,0.13531542330041432,2076.0,1.0,10.0,596.0,405.0,27.0,2.0,0.5,0.0,0.5517241379310345,0.0,0.475615625466332,195.00000000000003,0,1,0,1,0
83.0,138.0,0.08049091904005003,1204.0,1.0,36.0,477.00000000000006,200.0,28.999999999999996,2.0,0.25806451612903225,0.0,0.506896551724138,0.0,0.0956170505097219,199.0,0,1,0,1,0
85.0,299.0,0.012663835109570837,1977.0,1.0,22.999999999999996,413.0,171.0,32.0,1.0,0.7419354838709677,0.0,0.20344827586206898,0.0,0.6566411727300472,341.0,0,2,0,2,2
86.0,368.0,0.2959116137269719,1585.0,2.0,42.0,17.0,531.0,53.0,0.0,0.4838709677419355,0.0,0.3620689655172414,0.0,0.7028125785622389,69.0,0,2,0,2,2
87.00000000000001,433.0,0.0048727102170570925,1149.0,0.0,36.0,438.0,89.0,42.0,2.0,0.6451612903225806,0.0,0.5827586206896552,0.0,0.8592379782129688,167.0,0,3,0,3,2
88.0,432.0,0.20465382911639785,2166.0,1.0,18.0,139.0,246.0,21.0,2.0,0.09677419354838712,3.0,0.3103448275862069,0.0,0.046408016810134484,135.0,0,3,0,3,2
89.0,104.0,0.37348932954634284,1711.0,0.0,25.000000000000004,311.0,12.0,51.0,2.0,0.6774193548387097,2.0,0.08275862068965517,0.0,0.266373546892666,109.00000000000001,0,0,0,0,0
91.00000000000001,147.0,0.12007191807593089,592.0,1.0,15.0,509.0,486.00000000000006,48.0,1.0,0.04838709677419356,3.0,0.43103448275862066,0.0,0.03473879357977622,260.0,0,1,0,1,0
92.0,368.0,0.23027334080308517,2408.0,1.0,20.0,625.0,205.0,46.0,2.0,0.016129032258064557,3.0,0.8620689655172414,0.0,0.0856740119139005,118.0,0,2,0,2,2
93.0,420.0,0.3355707845845167,430.0,1.0,35.0,174.0,196.00000000000003,92.0,0.0,0.1774193548387097,1.0,0.21379310344827585,0.0,0.0700603761307921,101.0,0,3,0,3,2
94.0,9.0,0.2649607838027985,1160.0,0.0,22.999999999999996,602.0,272.0,47.0,1.0,0.532258064516129,1.0,0.40344827586206894,0.0,0.5113458997065218,189.0,0,0,0,0,0
95.00000000000001,343.0,0.4473356437449514,719.0000000000001,0.0,37.0,18.0,225.0,1.0,1.0,0.14516129032258068,3.0,0.603448275862069,0.0,0.1190926237872007,263.0,0,2,0,2,2
96.0,10.0,0.01308075149177893,1293.0,1.0,21.0,187.0,489.0,6.0,0.0,0.6290322580645161,1.0,0.23448275862068962,0.0,0.0067077867866212615,281.0,0,0,0,0,0
97.0,448.0,0.0767959976027308,1622.0000000000002,1.0,5.0,91.0,144.0,27.0,1.0,0.8548387096774193,2.0,0.4241379310344827,0.0,0.13541609250413736,59.0,0,3,0,3,2
98.0,176.0,0.059806655027750996,1680.0,1.0,35.0,511.0,94.0,3.0,1.0,0.30645161290322587,0.0,0.5689655172413793,0.0,0.5069934676548761,135.0,0,1,0,1,0
98.99999999999999,261.0,0.19965604398467832,162.0,1.0,13.0,310.0,232.0,65.0,1.0,0.19354838709677424,1.0,0.04827586206896552,0.0,0.5915731537957913,283.0,0,2,0,2,2
2484.0,17.0,0.05121817755426428,1469.0,0.0,12.0,511.0,397.0,94.0,2.0,0.03225806451612906,3.0,0.5413793103448277,0.0,0.6239391156933577,219.0,3,0,3,0,3
100.0,73.0,0.04324465174453448,1942.0,2.0,13.0,589.0,327.0,8.0,1.0,0.5967741935483871,0.0,0.5310344827586208,0.0,0.07260058319228542,268.0,0,0,0,0,0
101.0,459.0,0.10209239909320686,377.0,1.0,41.0,160.0,314.99999999999994,98.0,1.0,0.14516129032258068,1.0,0.4689655172413793,0.0,0.6263206858491849,129.0,0,3,0,3,2
102.0,168.0,0.06758214555593192,9.0,1.0,19.0,627.0,36.0,44.0,0.0,0.22580645161290325,1.0,0.7758620689655172,0.0,0.5279160622555749,12.0,0,1,0,1,0
102.99999999999999,231.0,0.15980404930036218,2265.0,1.0,7.000000000000001,77.0,583.0,46.0,2.0,0.4516129032258065,1.0,0.1413793103448276,0.0,0.6262682550074815,264.0,0,1,0,1,0
104.0,12.0,0.05978580920864059,2052.0,1.0,39.0,178.0,51.0,31.0,2.0,0.6612903225806451,2.0,0.24137931034482757,0.0,0.4062334893262906,181.0,0,0,0,0,0
105.0,392.0,0.3941579591943091,457.0,1.0,34.0,27.0,221.99999999999997,11.0,1.0,0.14516129032258068,3.0,0.02413793103448276,0.0,0.021469757487191415,316.0,0,3,0,3,2
106.0,418.0,0.2623967480522188,2245.0,1.0,20.0,501.0,342.99999999999994,82.0,2.0,0.06451612903225812,3.0,0.08620689655172413,0.0,0.023296098473187005,179.0,0,3,0,3,2
106.99999999999999,152.0,0.07440393985981186,1383.9999999999998,1.0,35.0,453.0,286.0,54.0,0.0,0.7258064516129032,2.0,0.4724137931034483,0.0,0.5296993830637627,258.0,0,1,0,1,0
2484.0,66.0,0.5445761784402116,2195.0,1.0,8.0,385.0,524.0,76.0,0.0,0.5645161290322581,2.0,0.21724137931034482,0.0,0.11619817244907152,72.0,3,0,3,0,3
108.0,314.0,0.12782656278500143,555.0,2.0,27.0,519.0,431.0,88.0,0.0,0.11290322580645162,3.0,0.5862068965517242,0.0,0.05940884898169896,243.0,0,2,0,2,2
109.0,391.0,0.13242827735362328,732.0000000000001,0.0,9.0,461.0,121.0,11.0,2.0,0.532258064516129,1.0,0.5655172413793104,0.0,0.5880327276002674,33.0,0,3,0,3,2
110.0,119.0,0.1112645595017849,429.0,0.0,9.0,557.0,456.0,8.0,0.0,0.967741935483871,2.0,0.9379310344827586,0.0,0.23039120129813387,193.0,0,0,0,0,0
111.0,332.0,0.17072725851421425,267.0,1.0,14.000000000000002,635.0,251.0,50.0,2.0,0.3548387096774194,1.0,0.32413793103448274,0.0,0.025469961833036004,7.0,0,2,0,2,2
112.0,463.0,0.0011673658701826615,1320.0000000000002,1.0,36.0,653.0,433.0,41.0,2.0,0.467741935483871,0.0,0.33448275862068966,0.0,0.8095873155005735,210.0,0,3,0,3,2
113.0,278.0,0.1562498371420382,1875.0,0.0,2.0,259.0,554.0,39.0,2.0,0.8064516129032258,0.0,0.1275862068965517,0.0,0.903793438616256,354.0,0,2,0,2,2
114.0,492.0,0.02955937149855382,2478.0,0.0,28.000000000000004,250.0,12.999999999999998,85.0,0.0,0.4032258064516129,1.0,0.38620689655172413,0.25,0.3755607747396271,79.0,0,3,0,3,2
115.0,83.0,0.21230945618469393,1236.0,1.0,4.0,527.0,588.0,40.0,2.0,0.12903225806451613,1.0,0.17931034482758618,0.0,0.5542470998350445,360.0,0,0,0,0,0
116.0,90.0,0.060228782864736694,928.0,1.0,14.000000000000002,643.0,76.0,85.0,1.0,0.33870967741935487,1.0,0.5413793103448277,0.0,0.428843281525388,219.0,0,0,0,0,0
117.0,291.0,0.02778226541939182,1508.0,1.0,15.0,472.0,438.0,24.0,0.0,0.8225806451612903,2.0,0.38275862068965516,0.0,0.10419487065042476,140.0,0,2,0,2,2
118.00000000000001,353.0,0.032873856737108166,2155.0,0.0,11.0,419.0,508.0,27.0,2.0,0.4516129032258065,0.0,0.5344827586206897,0.0,0.7443626762314863,230.0,0,2,0,2,2
119.0,307.0,0.16552101519139067,2485.0,1.0,11.0,303.0,528.0,75.0,2.0,0.14516129032258068,3.0,0.2793103448275862,0.0,0.0029744419812405137,308.0,0,2,0,2,2
120.0,64.0,0.17270239987492506,1567.9999999999998,1.0,32.0,36.0,374.0,5.0,2.0,0.3709677419354839,1.0,0.17586206896551726,0.0,0.27367017236303115,276.0,0,0,0,0,0
121.0,336.0,0.0024910753836933585,2231.0,1.0,42.0,20.0,493.00000000000006,0.0,0.0,0.6129032258064516,2.0,0.10689655172413794,0.0,0.3668216289321451,264.0,0,2,0,2,2
122.00000000000001,280.0,0.1116710529744378,1414.0,0.0,11.0,109.99999999999999,282.0,25.0,2.0,0.8387096774193548,0.0,0.8172413793103449,0.0,0.7427890787901115,332.0,0,2,0,2,2
123.0,206.0,0.3119316257133178,1633.0,1.0,30.0,41.0,570.0,80.0,1.0,0.6290322580645161,0.0,0.5103448275862069,0.0,0.08834395169909538,230.0,0,1,0,1,0
124.0,174.0,0.4382937697058134,1452.0,1.0,40.0,268.0,12.0,82.0,2.0,0.12903225806451613,3.0,0.24137931034482757,0.0,0.0673796813011453,215.0,0,1,0,1,0
125.0,51.0,0.01974620215233082,1661.0,1.0,22.999999999999996,667.0,523.0,4.0,2.0,0.12903225806451613,3.0,0.3379310344827586,0.0,0.013607147802542761,79.0,0,0,0,0,0
126.00000000000001,316.0,0.540115173150585,1265.0,1.0,35.0,14.0,463.0,61.0,1.0,0.6451612903225806,0.0,0.46206896551724136,0.0,0.3656930214549693,181.0,0,2,0,2,2
127.0,377.0,0.06486176616202412,1208.0,1.0,28.000000000000004,116.0,136.0,3.0,1.0,0.24193548387096775,1.0,0.3275862068965517,0.0,0.4173326952006959,62.0,0,3,0,3,2
128.0,379.0,0.15748495192432968,1795.0,0.0,35.0,51.0,313.0,57.99999999999999,1.0,0.967741935483871,2.0,0.10344827586206896,0.0,0.3382703468636274,331.0,0,3,0,3,2
129.0,201.0,0.10828360736899705,2179.0,1.0,21.0,327.0,501.0,54.0,2.0,0.467741935483871,1.0,0.906896551724138,0.0,0.6213545440735,142.0,0,1,0,1,0
130.0,492.0,0.0028715115824582424,2159.0,0.0,20.0,229.99999999999997,554.0,97.0,1.0,0.08064516129032262,3.0,0.8413793103448276,0.0,0.06834292996987244,269.0,0,3,0,3,2
131.0,344.0,0.1985929072100477,1530.0000000000002,1.0,0.0,615.0,490.0,33.0,0.0,0.6129032258064516,0.0,0.22413793103448276,0.0,0.7887547943971597,189.0,0,2,0,2,2
132.0,175.0,0.008286213096385856,1932.0,1.0,25.000000000000004,449.99999999999994,181.0,64.0,0.0,0.5161290322580645,0.0,0.393103448275862,0.0,0.9612267203701887,335.0,0,1,0,1,0
133.0,280.0,0.2531828960054199,1130.0,1.0,28.000000000000004,166.0,108.0,58.99999999999999,2.0,0.0,3.0,0.2,0.0,0.11073931519943216,40.0,0,2,0,2,2
134.0,268.0,0.17517262943950804,101.0,1.0,35.0,410.99999999999994,313.0,2.0,1.0,0.04838709677419356,3.0,0.027586206896551724,0.0,0.06044402201019848,214.0,0,2,0,2,2
135.0,400.0,0.5196706360580555,2193.0,1.0,39.0,641.0,10.0,66.0,2.0,0.8225806451612903,0.0,0.37241379310344824,0.0,0.4509590138699742,122.0,0,3,0,3,2
136.0,380.0,0.12210959689397294,1617.0,1.0,6.0,536.0,435.0,44.0,2.0,0.08064516129032262,3.0,0.3793103448275862,0.0,0.01093855239790438,144.0,0,3,0,3,2
137.0,398.0,0.0029913750423430693,1997.0,1.0,6.0,539.0,232.0,89.0,2.0,0.19354838709677424,0.0,0.8137931034482759,0.0,0.35905110931561623,200.0,0,3,0,3,2
138.0,112.0,0.5470255621856842,1989.0,1.0,11.0,505.0,72.0,51.0,0.0,1.0,2.0,0.03793103448275863,0.0,0.13017636928520632,251.00000000000003,0,0,0,0,0
139.0,161.0,0.11823748599421526,1210.0,1.0,5.0,424.0,286.0,56.00000000000001,0.0,0.0,3.0,0.9793103448275863,0.0,0.016178947807113656,310.0,0,1,0,1,0
140.0,106.0,0.12167704614743205,2001.9999999999998,0.0,28.000000000000004,582.0,583.0,100.0,2.0,0.7741935483870968,2.0,0.02413793103448276,0.0,0.06488921632024221,293.0,0,0,0,0,0
141.0,392.0,0.11001381035516064,1790.0,0.0,17.0,355.0,395.0,18.0,1.0,0.8225806451612903,2.0,0.5379310344827587,0.0,0.40174863578983033,58.0,0,3,0,3,2
142.0,429.0,0.023759022331083717,316.0,1.0,20.0,235.0,189.00000000000003,84.0,0.0,0.03225806451612906,3.0,0.2827586206896551,0.0,0.1047205234480135,61.0,0,3,0,3,2
